--uniqueID,zoneID,areaID,
1,33,35,
2,33,35,
3,33,35,
4,33,35,
5,33,35,
6,33,35,
7,33,35,
8,33,35,
9,46,2419,
10,46,252,
11,12,12,
12,12,12,
2300863,1584,1584,
2300864,1584,1584,
19,33,102,
2300865,1584,1584,
2300866,1584,1584,
26,1537,1537,
27,1537,1537,
28,1537,1537,
29,1537,1537,
30,12,18,
31,1537,1537,
32,1537,1537,
33,1537,1537,
34,1537,1537,
35,1537,1537,
36,1537,1537,
37,1537,1537,
155035,1519,1519,
39,1537,1537,
40,1537,1537,
41,1537,1537,
42,1537,1537,
43,1537,1537,
44,1537,1537,
45,1537,1537,
46,1537,1537,
47,1537,1537,
48,1537,1537,
49,1537,1537,
50,1537,1537,
51,1537,1537,
52,1537,1537,
53,1537,1537,
54,1537,1537,
55,1537,1537,
56,1537,1537,
57,1537,1537,
58,1537,1537,
59,1537,1537,
60,1537,1537,
61,1537,1537,
62,1537,1537,
63,1537,1537,
64,33,35,
65,33,35,
66,33,35,
67,33,35,
68,33,35,
69,33,35,
70,33,43,
71,33,43,
72,33,43,
73,33,43,
74,33,43,
75,33,43,
76,33,35,
77,33,35,
78,1537,1537,
79,1537,1537,
82,1537,1537,
83,1537,1537,
84,1537,1537,
85,1537,1537,
86,1537,1537,
87,1537,1537,
88,1537,1537,
89,1537,1537,
90,1537,1537,
91,1537,1537,
92,1537,1537,
93,1537,1537,
94,1537,1537,
95,1537,1537,
96,1537,1537,
97,1537,1537,
98,1537,1537,
99,1537,1537,
100,1537,1537,
101,1537,1537,
102,1537,1537,
103,1537,1537,
104,1537,1537,
105,1537,1537,
106,1537,1537,
107,1537,1537,
108,1537,1537,
109,1537,1537,
110,1537,1537,
111,1537,1537,
112,1537,1537,
113,1537,1537,
114,1537,1537,
115,1537,1537,
117,46,2418,
119,1537,1537,
121,1537,1537,
122,1537,1537,
123,46,2418,
124,46,2418,
125,46,251,
126,1537,1537,
127,1537,1537,
128,1537,1537,
129,1537,1537,
131,1537,1537,
132,1,809,
133,1,809,
134,1537,1537,
135,1,809,
136,1,809,
137,1,809,
138,1,809,
139,1,809,
140,1,809,
141,1,809,
142,1,809,
143,1,1,
144,1,809,
145,1,1,
146,1,1,
147,1,1,
148,1,1,
149,1,1,
150,1,1,
151,1,1,
152,1,189,
154,1,1,
80197,12,59,
156,1,1,
157,1,1,
158,1,189,
159,1,131,
160,33,35,
161,33,35,
162,33,35,
163,33,35,
164,33,35,
165,33,35,
166,1,131,
80192,12,59,
168,1,1,
169,1,189,
170,14,640,
171,1,189,
172,1,189,
173,1,189,
174,1,189,
175,1,189,
176,1,189,
177,1,189,
715,33,35,
179,1,131,
180,1,131,
181,1,131,
182,33,35,
183,1,131,
184,33,35,
185,33,301,
186,1,131,
187,1,131,
188,1,2102,
2300862,1584,1584,
191,1,2102,
192,1,2102,
193,1,2102,
194,1,2102,
195,1,189,
196,1,2102,
197,1,131,
198,1,131,
199,1,2102,
200,1,131,
201,1,131,
202,1,131,
203,1,131,
204,1,131,
205,1,131,
206,1,131,
207,1,131,
208,1,131,
209,1,131,
210,1,131,
211,1,131,
212,1,131,
213,1,131,
214,1,131,
215,1,1,
216,1,131,
217,1,131,
218,1,131,
219,1,131,
220,1,131,
221,1,131,
222,1,131,
223,1,131,
224,1,131,
225,1,131,
226,1,131,
227,1,136,
228,1,136,
229,1,1,
230,1,1,
231,1,1,
232,1,1,
233,1,136,
234,1,1,
235,1,1,
236,1,1,
237,1,1,
238,1,1,
239,1,1,
240,1,136,
241,1,1,
242,1,1,
243,1,1,
244,1,1,
245,1,800,
246,1,1,
80128,12,9,
248,25,25,
249,46,250,
250,46,250,
251,46,250,
252,1,1,
253,1,1,
254,1,1,
255,1,1,
256,1637,1637,
257,1,1,
258,1,1,
259,1,1,
260,1,1,
261,1,1,
262,1,1,
263,1,1,
264,1,1,
265,1,1,
266,1,1,
267,1,1,
268,1,1,
269,1,1,
270,1,1,
271,1,1,
272,1,1,
273,33,105,
274,33,105,
275,33,105,
276,33,105,
277,33,105,
278,33,1740,
279,33,35,
280,33,3357,
281,33,3357,
10053,44,1000,
283,33,3357,
284,33,3357,
285,33,3357,
8840,38,38,
8266,38,924,
288,33,3357,
289,1,1,
290,1,1,
291,1,1,
292,1,1,
293,1,1,
294,1,1,
295,1,1,
296,1,1,
297,1,1,
298,1,1,
299,1,800,
300,1,800,
301,1,1,
302,1,1,
303,1,1,
304,1,1,
305,1,1,
306,1,1,
307,1,1,
309,33,3357,
310,33,3357,
311,33,3357,
312,33,3357,
313,33,3357,
314,33,3357,
315,33,117,
316,33,117,
318,1,800,
319,1,800,
321,1,800,
322,1,800,
323,1,800,
324,1,800,
325,1,800,
326,1,800,
327,1,800,
328,1,800,
329,1,800,
330,1,800,
331,1,800,
332,1,132,
333,1,132,
334,1,132,
335,1,132,
336,1,800,
337,1,132,
338,1,132,
339,1,132,
340,1,132,
341,1,132,
342,1,132,
343,1,132,
344,1,132,
345,1,132,
346,1,132,
347,1,132,
348,1,132,
349,1,132,
350,1,132,
351,1,132,
352,1,132,
353,1,132,
354,1,132,
355,1,132,
356,1,132,
357,1,132,
358,1,132,
359,33,117,
360,33,117,
361,33,117,
362,33,117,
363,33,117,
364,33,117,
365,33,117,
366,33,3357,
367,33,101,
368,33,117,
369,33,117,
370,33,35,
371,33,310,
372,33,310,
373,33,310,
374,33,310,
191395,33,1741,
191389,33,1741,
191393,33,1741,
191390,33,1741,
191392,33,1741,
191396,33,1741,
191391,33,1741,
382,33,43,
383,33,35,
384,33,33,
385,33,3357,
386,33,3357,
387,33,35,
388,33,35,
389,33,35,
390,33,297,
391,33,3357,
392,33,33,
393,33,33,
394,33,33,
395,33,33,
396,1,132,
397,1,132,
398,1,132,
399,1,132,
400,1,132,
401,1,132,
402,1,132,
403,1,132,
404,1,132,
405,1,132,
406,1,132,
407,1,132,
408,1,132,
409,1,132,
410,1,132,
411,1,132,
412,1,132,
413,1,132,
414,1,132,
415,1,132,
416,1,132,
417,1,132,
418,1,132,
419,1,132,
420,1,132,
421,1,132,
422,1,132,
423,1,132,
424,1,132,
426,1,132,
427,1,132,
428,1,132,
429,1,132,
430,1,132,
431,1,132,
432,1,132,
433,1,132,
434,1,132,
435,1,132,
436,33,35,
437,33,104,
438,33,104,
439,33,104,
440,33,104,
441,33,37,
442,33,37,
443,33,43,
444,33,43,
445,33,43,
446,33,43,
447,33,43,
448,1,132,
449,14,362,
450,1,132,
451,1,132,
453,1,132,
454,1,132,
455,1,132,
456,1,132,
457,1,132,
458,1,132,
459,1,132,
460,1,132,
461,1,132,
462,1,132,
463,1,132,
464,1,132,
465,1,132,
466,1,132,
467,1,132,
468,1,132,
469,1,132,
470,1,132,
471,1,132,
472,1,132,
473,1,132,
474,1,132,
475,1,132,
476,1,132,
477,1,132,
478,1,132,
479,1,132,
480,1,132,
481,1,132,
482,1,132,
483,1,132,
484,1,132,
485,1,132,
486,1,132,
487,1,132,
488,1,132,
489,1,132,
490,1,132,
491,1,132,
492,1,132,
493,1,132,
494,1,132,
495,1,132,
496,1,132,
497,1,132,
498,1,132,
499,1,132,
500,1,132,
501,1,132,
503,1,132,
504,1,132,
505,1,132,
506,1,132,
507,1,132,
508,1,132,
509,1,132,
510,1,132,
511,1,132,
512,1,132,
513,1,132,
514,1,132,
515,14,367,
516,14,362,
190429,1637,1637,
519,33,43,
520,33,35,
521,33,105,
522,33,105,
523,33,105,
524,33,105,
525,33,105,
526,33,105,
527,33,105,
528,33,105,
529,33,100,
530,33,100,
531,33,100,
532,33,100,
533,33,100,
534,33,99,
535,33,35,
536,33,35,
537,33,35,
538,33,33,
539,33,33,
540,33,33,
541,33,117,
542,33,35,
543,33,35,
544,33,35,
545,33,35,
546,33,35,
547,33,35,
548,33,35,
549,33,35,
550,33,35,
551,33,35,
552,33,35,
553,33,35,
554,33,1577,
555,33,19,
556,33,19,
557,33,101,
558,33,101,
559,33,101,
560,33,101,
561,33,101,
562,33,101,
565,33,35,
568,33,35,
569,33,35,
570,33,35,
571,33,35,
572,33,35,
573,33,35,
574,33,35,
575,33,35,
576,33,35,
577,33,35,
578,33,35,
579,33,35,
580,33,35,
581,33,43,
582,33,43,
583,33,43,
584,33,43,
585,33,43,
586,33,43,
587,33,43,
588,33,43,
589,33,35,
590,33,35,
695,33,35,
592,33,35,
686,33,35,
657,33,35,
595,1,132,
596,33,35,
597,33,35,
656,33,35,
654,33,35,
600,1,132,
601,1,132,
602,33,33,
603,33,117,
604,33,117,
605,33,117,
606,33,117,
607,33,117,
608,33,117,
609,33,117,
610,33,117,
611,33,117,
612,33,310,
613,33,310,
